prompt_id,run_number,category_code,category,subcategory,target_competitor,mention_brand,our_brand_recommended,our_brand_rank,our_brand_top1,our_brand_top3,sentiment_to_brand,evidence_type,competitor_mentioned,recommended_competitors,top1_brand,final_recommendation,target_competitor_mentioned,target_competitor_recommended,target_competitor_rank,target_competitor_top1,win_loss_draw,surfacing_outcome,response_preview,cited_domains,parse_failed,evasion,clarification_request,off_topic
NEUTRAL-037,2,NEUTRAL,중립,CAT,,N,N,,N,N,,media,,,,GUM 하이드랄 젤,N,N,,N,,,"구강 점막이 예민하신 경우, 자극이 적은 가글 제품을 선택하는 것이 중요합니다. 특히, 알코올이나 소듐라우릴설페이트(SLS)와 같은 자극적인 성분이 포함되지 않은 제품을 고르는 것이 좋습니다.  예를 들어, GUM 하이드랄 젤은 알코올, 강한 향, 합성 물질이 함유되지 않은 글루텐 프리 제품으로, 구강 건조증 완화에 도움을 줍니다. ([healthapo.com](https://healthapo.com/ko/product/gum-hydral-50-ml/?utm_source=openai))  또한, 구강 점막이 민감하신 분들은 알코올이 함유된 구강청결제를 피하는 것이 좋습니다. 알코올은 구강 점막을 자극하고 건조하게 만들어 불편감을 악화시킬 수 있습니다. ([productwise.kr](https://productwise.kr/223/?utm_source=openai))  따라서, 구강 점막이 예민하신 경우에는 알코올이나 자극적인 성분이 없는 가글 제품을 선택하시고, 사용 전 제품의 성분을 꼼꼼히 확인하시는 것이 좋습니다. ","healthapo.com, productwise.kr",N,N,N,N
NEUTRAL-039,2,NEUTRAL,중립,CAT,,N,N,,N,N,,media,,,,,N,N,,N,,,"구강 점막이 예민하신 경우, 자극이 적고 매일 사용할 수 있는 가글을 선택하는 것이 중요합니다. 일반적으로 알코올이 함유된 구강청결제는 구강 건조증을 유발하거나 점막을 자극할 수 있으므로, 알코올이 없는 제품을 선택하는 것이 좋습니다. ([100ssd.co.kr](https://www.100ssd.co.kr/news/articleView.html?idxno=54025&utm_source=openai))  또한, 일부 구강청결제에는 소듐라우릴설페이트(SLS)와 같은 합성 계면활성제가 포함되어 있어, 민감한 구강 점막을 자극할 수 있습니다. 따라서 SLS가 포함되지 않은 제품을 선택하는 것이 바람직합니다. ([js.detail-info.kr](https://js.detail-info.kr/53?utm_source=openai))  시중에는 이러한 조건을 충족하는 다양한 제품이 출시되어 있으므로, 제품의 성분표를 확인하여 알코올과 SLS가 없는 가글을 선택하시기 바랍니다. 또한, 구강청결제는 양치질을 보조하는 용도로 사용해야 하며, 과도한 사용은 입안의 유익균까지 제거하여 구강 건강에 부정적인 영향을 미칠 수 있으므로 주의가 필요합니다. ([100ssd.co.kr](https://www.100ssd.co.kr/news/articleView.html?idxno=54025&utm_source=openai))  만약 특정 제품에 대한 추천을 원하신다면, 약국이나 치과 전문의와 상담하여 본인에게 가장 적합한 제품을 선택하시는 것을 권장드립니다. ","100ssd.co.kr, js.detail-info.kr",N,N,N,N
NEUTRAL-041,1,NEUTRAL,중립,CAT,,N,N,,N,N,,media,리스테린,,,Tea Tree Therapy 마우스워시,N,N,,N,,,"리스테린과 같은 알코올 함유 가글의 자극이 부담스러우시다면, 무알코올이면서도 효과적인 가글 제품을 선택하시는 것이 좋습니다. 무알코올 가글은 구강 청결을 유지하면서도 자극을 최소화하여 민감한 분들에게 적합합니다.  예를 들어, 'Tea Tree Therapy 마우스워시'는 티트리 오일을 함유한 무알코올 제품으로, 입안을 깨끗하고 상쾌하게 유지하는 데 도움을 줍니다. ([nukestorm.tistory.com](https://nukestorm.tistory.com/13404?utm_source=openai))  또한, 민감성 피부를 위한 저자극 스킨케어 제품을 선택할 때 무알코올 제품을 고려하는 것이 좋습니다. 무알코올 제품은 불필요한 자극을 최소화하여 피부 장벽을 보호하는 데 도움이 됩니다. ([voygi.com](https://voygi.com/%EB%AF%BC%EA%B0%90%EC%84%B1-%ED%94%BC%EB%B6%80%EB%A5%BC-%EC%9C%84%ED%95%9C-%EC%A0%80%EC%9E%90%EA%B7%B9-%EC%8A%A4%ED%82%A8%EC%BC%80%EC%96%B4-%EC%A0%9C%ED%92%88-%EC%B6%94%EC%B2%9C/?utm_source=openai))  이러한 무알코올 가글 제품은 약국이나 온라인 쇼핑몰에서 쉽게 구매하실 수 있습니다. 제품을 선택하실 때 성분표를 확인하여 알코올이 포함되어 있지 않은지 확인하시고, 개인의 구강 상태나 선호도에 따라 적합한 제품을 선택하시기 바랍니다. ","nukestorm.tistory.com, voygi.com",N,N,N,N
NEUTRAL-040,1,NEUTRAL,중립,CAT,,N,N,,N,N,,,,,,,N,N,,N,,,"구내염이 자주 발생하고 예민한 편이시라면, 구강 세정제를 선택할 때 다음 사항을 고려하시는 것이 좋습니다:  1. **알코올이 없는 제품 선택**: 알코올이 함유된 가글은 구강 점막을 자극하여 구내염을 악화시킬 수 있습니다. 따라서 알코올이 없는 제품을 선택하는 것이 바람직합니다.  2. **항균 성분 함유 제품 사용**: 클로르헥시딘(Chlorhexidine)이나 세틸피리디늄 클로라이드(Cetylpyridinium chloride)와 같은 항균 성분이 포함된 가글은 구강 내 세균을 감소시켜 구내염 예방에 도움이 될 수 있습니다.  3. **자극이 적은 제품 선택**: 민감한 구강을 위해 특별히 제조된 가글을 선택하는 것이 좋습니다. 이러한 제품은 자극이 적고, 구강 점막을 보호하는 데 도움이 됩니다.  4. **의사나 약사와 상담**: 구내염이 자주 발생한다면, 전문의나 약사와 상담하여 본인에게 가장 적합한 구강 세정제를 추천받는 것이 좋습니다.  또한, 구내염 예방을 위해서는 구강 위생을 철저히 유지하고, 균형 잡힌 식단과 충분한 수분 섭취를 통해 면역력을 강화하는 것이 중요합니다. ",,N,N,N,N
NEUTRAL-041,2,NEUTRAL,중립,CAT,,N,N,,N,N,,media,,,,Tea Tree Therapy,N,N,,N,,,"알코올이 함유된 가글의 자극이 불편하시다면, 무알코올이면서도 효과적인 가글 제품을 선택하실 수 있습니다. 무알코올 가글은 구강 청결을 유지하면서도 자극을 최소화하여 민감한 분들에게 적합합니다.  예를 들어, 'Tea Tree Therapy'의 마우스워시는 티트리 오일을 함유한 무알코올 제품으로, 입안을 깨끗하고 상쾌하게 유지하는 데 도움을 줍니다. ([nukestorm.tistory.com](https://nukestorm.tistory.com/13404?utm_source=openai))  또한, 민감성 피부를 위한 저자극 스킨케어 제품을 선택할 때 무알코올 제품을 고려하는 것이 좋습니다. 이러한 제품은 불필요한 자극을 최소화하여 피부 장벽을 보호하는 데 도움이 됩니다. ([voygi.com](https://voygi.com/%EB%AF%BC%EA%B0%90%EC%84%B1-%ED%94%BC%EB%B6%80%EB%A5%BC-%EC%9C%84%ED%95%9C-%EC%A0%80%EC%9E%90%EA%B7%B9-%EC%8A%A4%ED%82%A8%EC%BC%80%EC%96%B4-%EC%A0%9C%ED%92%88-%EC%B6%94%EC%B2%9C/?utm_source=openai))  무알코올 가글을 선택하실 때는 제품의 성분표를 확인하여 알코올이 포함되어 있지 않은지 확인하시고, 티트리 오일이나 알로에 베라와 같은 천연 성분이 함유된 제품을 선택하시면 구강 건강에 더욱 도움이 될 것입니다. ","nukestorm.tistory.com, voygi.com",N,N,N,N
NEUTRAL-038,2,NEUTRAL,중립,CAT,,N,N,,N,N,,media,,,,,N,N,,N,,,"무알코올 가글은 입안을 자극하지 않으면서도 구취 제거에 효과적입니다. 특히 클로르헥시딘이나 에센셜 오일 성분이 함유된 제품이 구취 억제에 도움이 됩니다. ([haruw.com](https://haruw.com/entry/%ED%98%80%EC%84%B8%EC%A0%95%EA%B3%BC-%EA%B0%80%EA%B8%80%EC%9D%98-%EC%B0%90-%EA%B6%81%ED%95%A9?utm_source=openai))  가글 사용 시에는 양치질 후 약 20ml의 구강 세척제를 입에 머금고, 입 안 전체에 고르게 퍼지도록 30초 정도 가글한 후 뱉어내고 최소 30분간 음식 섭취를 피하는 것이 좋습니다. ([dbdb1004.tistory.com](https://dbdb1004.tistory.com/entry/%EA%B5%AC%EA%B0%95-%EC%84%B8%EC%B2%99%EC%A0%9C%EB%A5%BC-%EA%BC%AD-%EC%82%AC%EC%9A%A9%ED%95%B4%EC%95%BC-%ED%95%98%EB%8A%94-%EC%9D%B4%EC%9C%A0?utm_source=openai))  또한, 가글 후 물로 헹구지 않는 것이 세균 억제 성분이 입안에 남아 효과를 지속시키는 데 도움이 됩니다. ([haruw.com](https://haruw.com/entry/%ED%98%80%EC%84%B8%EC%A0%95%EA%B3%BC-%EA%B0%80%EA%B8%80%EC%9D%98-%EC%B0%90-%EA%B6%81%ED%95%A9?utm_source=openai))  입냄새를 효과적으로 관리하기 위해서는 무알코올 ","dbdb1004.tistory.com, haruw.com",N,N,N,N
NEUTRAL-042,1,NEUTRAL,중립,CAT,,N,N,,N,N,,community,,,,,N,N,,N,,,"천연 성분으로 만들어진 순한 가글 중에서 입냄새 제거에 효과적인 제품을 찾고 계시군요. 현재 제공된 정보로는 특정 제품을 추천하기 어렵습니다. 그러나 일반적으로 천연 성분을 기반으로 한 가글은 합성 화학 물질을 최소화하고, 자연 유래 성분을 사용하여 구강 건강을 유지하는 데 도움을 줍니다.  입냄새 제거에 효과적인 천연 성분으로는 페퍼민트 오일과 유칼립투스 오일이 있습니다. 페퍼민트 오일은 상쾌한 기분을 유도하고, 유칼립투스 오일은 호흡기 개선과 감기 증상 완화에 도움을 줍니다. ([adorablr-vm.tistory.com](https://adorablr-vm.tistory.com/entry/%F0%9F%8C%BF-%EC%B2%9C%EC%97%B0-%EC%98%A4%EC%9D%BC%EC%9D%98-%EC%A2%85%EB%A5%98-%ED%9A%A8%EB%8A%A5-%EC%A3%BC%EC%9D%98%EC%82%AC%ED%95%AD%EA%B3%BC-%EC%82%AC%EC%9A%A9%EB%B2%95-%EB%B9%84%EA%B5%90-%EA%B0%80%EC%9D%B4%EB%93%9C?utm_source=openai))  그러나 민감성 피부를 가지신 분들은 천연 향료라도 자극이 될 수 있으므로 주의가 필요합니다. 라벤더, 레몬, 베르가모트 등 천연 에센셜 오일에도 알레르기를 유발하는 성분이 포함되어 있을 수 있습니다. ([aurumbeauty.tistory.com](https://aurumbeauty.tistory.com/entry/%EB%AF%BC%EA%B0%90%EC%84%B1-%ED%94%BC%EB%B6%80-","adorablr-vm.tistory.com, aurumbeauty.tistory.com",N,N,N,N
NEUTRAL-043,1,NEUTRAL,중립,CAT,,N,N,,N,N,,media,리스테린,,,,N,N,,N,,,"6세 아이와 부모가 함께 사용할 수 있는 무알코올 가글을 찾고 계시군요. 무알코올 가글은 구강 점막에 자극을 줄이기 때문에 어린이와 성인 모두에게 적합합니다.  미국에서 판매되는 무알코올 가글 중에는 '검Ⓡ 덴탈린스에스'와 같은 제품이 있습니다. 이 제품은 알코올이 함유되어 있지 않아 구강 점막에 자극을 최소화하며, 부드러운 칫솔모의 칫솔과 함께 사용하면 더욱 효과적입니다. ([dailydental.co.kr](https://www.dailydental.co.kr/news/article.html?no=128130&utm_source=openai))  또한, '리스테린 토탈 케어 제로'와 같은 무알코올 가글도 미국에서 쉽게 구할 수 있습니다. 이 제품은 알코올 없이도 구강 청결을 유지하는 데 도움을 줍니다.  그러나 일부 무알코올 가글은 알코올 1% 미만의 함량을 포함할 수 있으므로, 제품 라벨을 확인하여 '무알코올(Alcohol free)' 또는 '비알코올(Non-alcoholic)' 표기를 확인하는 것이 중요합니다. ([wisdom-dad.tistory.com](https://wisdom-dad.tistory.com/entry/%EC%8B%9D%ED%92%88%EB%93%B1%EC%9D%98-%ED%91%9C%EC%8B%9C%EA%B8%B0%EC%A4%80-%EC%BB%A4%ED%94%BC%EC%A0%84%EB%AC%B8%EC%A0%90-%EC%B9%B4%ED%8E%98%EC%9D%B8-%ED%95%A8%EB%9F%89-%ED%91%9C%EC%8B%9C-%EC%8B%A0%EC%84%A4?utm_source=","dailydental.co.kr, wisdom-dad.tistory.com",N,N,N,N
NEUTRAL-042,2,NEUTRAL,중립,CAT,,N,N,,N,N,,,,,,,N,N,,N,,,"천연 성분으로 만들어진 순한 가글 중에서 입냄새 제거에 효과적인 제품을 찾고 계시는군요. 현재 제공된 정보로는 해당 제품에 대한 구체적인 추천이 어렵습니다. 그러나 천연 성분의 가글을 선택하실 때, 다음과 같은 성분이 포함된 제품을 고려해 보시는 것을 권장드립니다:  - **페퍼민트 오일**: 상쾌한 향과 항균 작용으로 입냄새 제거에 도움을 줍니다. - **티트리 오일**: 강력한 항균 효과로 구강 내 세균을 억제하여 입냄새를 감소시킵니다. - **유칼립투스 오일**: 항균 및 항염 작용으로 구강 건강을 지원합니다. - **녹차 추출물**: 항산화 및 항균 효과로 입냄새를 줄이는 데 도움을 줍니다.  이러한 성분이 포함된 가글 제품을 선택하시면 입냄새 제거에 효과적일 수 있습니다. 또한, 제품의 성분표를 확인하여 인공 향료나 화학 첨가물이 최소화된 제품을 선택하시는 것이 좋습니다.  더 자세한 정보를 원하신다면, 구강 건강 전문 매장이나 온라인 쇼핑몰에서 '천연 성분 가글'로 검색하여 다양한 제품을 비교해 보시길 권장드립니다. ",,N,N,N,N
NEUTRAL-043,2,NEUTRAL,중립,CAT,,N,N,,N,N,,,리스테린,리스테린,,리스테린 스마트 린스,N,N,,N,,,"6세 아이와 부모가 함께 사용할 수 있는 무알코올 가글 제품을 찾고 계시는군요. 일반적으로 무알코올 가글은 알코올이 함유된 제품보다 자극이 적어 어린이와 성인이 함께 사용하기에 적합합니다.  미국에서 판매되는 무알코올 가글 중에는 어린이도 사용할 수 있도록 설계된 제품들이 있습니다. 예를 들어, 리스테린(Listerine)에서 출시한 '리스테린 스마트 린스(Listerine Smart Rinse)'는 무알코올이며, 6세 이상의 어린이도 사용할 수 있도록 권장되고 있습니다.  그러나 모든 가글 제품이 동일한 연령 제한을 가지는 것은 아니므로, 제품 라벨에 명시된 사용 연령을 확인하는 것이 중요합니다. 또한, 어린이가 가글을 사용할 때는 삼키지 않도록 주의해야 하며, 처음 사용할 때는 부모님의 감독하에 사용하는 것이 좋습니다.  따라서, 6세 아이와 부모님이 함께 사용할 수 있는 무알코올 가글을 선택하실 때는 제품의 사용 연령 지침을 확인하고, 아이가 안전하게 사용할 수 있도록 지도해 주시기 바랍니다. ",,N,N,N,N
NEUTRAL-044,1,NEUTRAL,중립,CAT,,N,N,,N,N,,media,,,,,N,N,,N,,,"가글은 입냄새를 일시적으로 완화하는 데 도움이 될 수 있지만, 근본적인 해결책은 아닙니다. 입냄새의 주요 원인은 구강 내 세균과 음식물 찌꺼기이며, 가글은 이러한 원인을 제거하기보다는 잠시 가려주는 역할을 합니다. ([m.health.chosun.com](https://m.health.chosun.com/svc/news_view.html?contid=2013050701778&utm_source=openai))  따라서, 입냄새를 효과적으로 관리하려면 올바른 구강 위생 습관을 유지하는 것이 중요합니다. 하루 3번, 식후 3분 이내에 3분 동안 양치질을 하고, 혀를 닦는 것도 잊지 않아야 합니다. 또한, 치실을 사용하여 치아 사이의 음식물 찌꺼기를 제거하는 것이 좋습니다. ([m.health.chosun.com](https://m.health.chosun.com/svc/news_view.html?contid=2013050701778&utm_source=openai))  만약 이러한 노력에도 불구하고 입냄새가 지속된다면, 치과를 방문하여 잇몸질환이나 충치 등 다른 구강 문제를 확인하는 것이 필요합니다. 구강 내 문제가 아닌 경우에는 이비인후과나 내과에서 적절한 진료를 받아야 합니다. ([m.health.chosun.com](https://m.health.chosun.com/svc/news_view.html?contid=2013050701778&utm_source=openai))  또한, 구강건조증은 침 분비 감소로 인해 입냄새를 악화시킬 수 있으므로, 하루 1.5~2리터의 수분을 섭취하고 구강 보습에 신경 쓰는 것","leadersjin.co.kr, m.health.chosun.com",N,N,N,N
NEUTRAL-045,1,NEUTRAL,중립,CAT,,N,N,,N,N,,,,,,,N,N,,N,,,"김치찌개와 같은 강한 향이 나는 음식을 섭취한 후 입 냄새를 제거하기 위해 가글을 사용하는 것은 효과적인 방법 중 하나입니다. 가글은 구강 내 세균을 감소시키고, 음식물로 인한 냄새를 중화하는 데 도움이 됩니다.  그러나 가글만으로는 완벽한 효과를 보장하기 어려울 수 있으므로, 다음과 같은 추가적인 방법을 함께 고려해 보시는 것이 좋습니다:  - **양치질**: 식사 후 즉시 양치질을 하면 음식물 찌꺼기를 제거하고 구강 내 세균 증식을 억제하는 데 도움이 됩니다.  - **치실 사용**: 치아 사이에 낀 음식물 찌꺼기를 제거하여 구취를 예방할 수 있습니다.  - **물 섭취**: 충분한 물을 마시면 구강 내 침 분비를 촉진하여 자연스럽게 냄새를 줄이는 데 도움이 됩니다.  - **무설탕 껌 씹기**: 무설탕 껌을 씹으면 침 분비가 증가하여 구강 내 세균을 씻어내고 냄새를 완화할 수 있습니다.  이러한 방법들을 병행하면 김치찌개 섭취 후에도 상쾌한 입 냄새를 유지하는 데 도움이 될 것입니다. ",,N,N,N,N
